57950							
tu26_C_05							
20256	52118	1	401600000	9.018	-81.707	-0.571	-39.688
20257	37974	-1	401600000	9.128	-81.564	2.166	-50.514
20257	57536	-2	401600000	9.241	-81.673	20.18	-130.935
20257	74902	-1	401600000	9.37	-81.31	18.486	-40.693
20258	39614	-2	401600000	9.615	-81.026	13.56	-98.795
20258	42390	-2	401600000	9.636	-81.016	11.081	-87.573
20259	10348	-1	401600000	9.963	-80.354	3.679	-107.274
20259	26133	-1	401600000	9.998	-80.595	2.932	-50.219
20260	31404	0	401600000	10.585	-79.972	13.653	-93.485
20260	49462	-2	401600000	10.636	-79.85	7.076	-65.245
20260	85313	0	401600000	10.944	-79.705	7.972	-93.194
20261	70876	-2	401600000	11.432	-79.252	13.259	-71.819
20262	2375	-2	401600000	11.609	-79.048	19.961	-42.707
20262	73368	-2	401600000	11.88	-78.657	21.747	-32.654
20262	75856	-1	401600000	11.858	-79.216	3.637	-114.584
20265	12532	-2	401600000	12.762	-80.124	13.372	-77.356
20266	33225	1	401600000	13.729	-77.685	20.788	-108.973
20267	2489	-1	401600000	14.139	-77.66	3.754	-124.466
20267	54905	-1	401600000	14.419	-77.462	11.513	-64.537
20268	40037	0	401600000	14.84	-77.182	13.488	-71.282
20268	59743	-1	401600000	14.905	-77.133	20.244	-101.669
20268	76725	1	401600000	14.97	-76.952	18.576	-60.764
20269	81178	1	401600000	15.444	-76.603	10.809	-97.593
20270	30558	-9	401600000	15.648	-76.239	18.289	-87.195
20270	47423	-1	401600000	15.73	-76.298	10.066	-51.695
20270	82989	-2	401600000	15.589	-76.493	14.68	-80.518
20271	16616	-2	401600000	16.02	-75.945	7.816	-113.169
20271	35762	-2	401600000	15.978	-75.707	7.768	-37.642
20272	570	-1	401600000	16.159	-75.39	25.555	-33.557
20272	36522	-2	401600000	16.513	-76.001	17	-77.88
20272	54199	-1	401600000	16.137	-75.052	12.582	-58.968
20273	41365	-2	401600000	16.031	-74.691	24.85	-116.03
20274	27155	0	401600000	16.076	-74.602	13.715	-65.694
20275	11216	-2	401600000	16.147	-74.142	16.989	-70.973
20275	32847	-1	401600000	16.166	-74.023	24.003	-109.278
20276	72884	-1	401600000	16.217	-73.833	6.178	-118.192
20277	340	0	401600000	16.238	-73.741	7.929	-111.349
20277	3066	-2	401600000	16.872	-73.255	22.2	-54.171
20277	19559	-2	401600000	16.572	-73.643	6.301	-27.854
20278	24564	0	401600000	17.059	-73.456	10.308	-44.347
20278	57710	-2	401600000	17.112	-72.898	20.872	-90.337
20278	77974	-2	401600000	17.103	-73.097	23.791	-41.526
20279	7525	-2	401600000	17.341	-73.6	12.962	-89.201
20279	11349	-2	401600000	17.711	-72.02	16.594	-77.205
20279	29656	-2	401600000	16.765	-72.536	20.968	-86.718
20279	82471	-1	401600000	17.488	-72.75	16.219	-78.606
20281	50680	-2	401600000	17.63	-71.85	20.258	-81.775
20281	69036	-2	401600000	17.47	-71.506	18.538	-66.388
20281	69765	-2	401600000	17.608	-71.646	12.134	-96.41
20282	4679	-2	401600000	17.308	-73.563	18.141	-69.862
20282	21666	-2	401600000	17.505	-71.61	6.392	-22.643
20283	6110	-2	401600000	17.43	-71.107	25.332	-34.019
20283	27458	-2	401600000	16.759	-69.622	16.457	-68.29
20284	61878	-2	401600000	17.65	-70.646	25.467	-34.242
20285	31585	-2	401600000	17.713	-70.12	25.585	-103.529
20285	47737	-2	401600000	17.853	-70.322	15.237	-58.983
20285	86121	-9	401600000	17.778	-70.307	9.16	-109.898
20288	5197	-2	401600000	18.238	-68.803	26.557	-29.442
