57124							
tu20_124_05							
20255	41208	-9	401600000	-29.712	-41.244	-27.263	-53.179
20255	42279	0	401600000	-29.433	-41.642	-36.585	-7.855
20256	27673	0	401600000	-29.286	-41.377	-33.749	-19.113
20256	61554	0	401600000	-29.092	-41.273	-24.091	-18
20256	79584	0	401600000	-29.068	-41.235	-18.081	8.075
20257	10931	0	401600000	-28.95	-41.197	-37.824	-85.415
20257	84688	-2	401600000	-28.643	-41.048	-26.879	-33.785
20258	15082	-1	401600000	-28.639	-41.024	-34.827	-12.762
20259	2292	0	401600000	-28.609	-41.122	-23.309	-15.808
20259	19948	-2	401600000	-28.394	-41.371	-25.442	-55.119
20259	73824	0	401600000	-28.536	-41.505	-24.255	-24.74
20262	30927	-2	401600000	-28.203	-42.053	-27.414	-46.149
20262	66880	-1	401600000	-28.582	-41.513	-19.854	-0.286
20264	72979	3	401600000	-28.156	-41.33	-22.991	-16.949
20265	6191	0	401600000	-28.103	-41.279	-28.983	-45.792
20265	40383	0	401600000	-27.988	-41.287	-37.735	6.053
20265	77542	-1	401600000	-27.886	-41.223	-30.529	-53.839
20266	25906	-2	401600000	-27.763	-41.231	-36.566	-2.764
20266	28607	-2	401600000	-27.77	-41.264	-22.492	-57.501
20267	30215	2	401600000	-27.57	-41.014	-28.259	-37.745
20267	65651	3	401600000	-27.558	-40.929	-30.541	-54.404
20268	34698	-1	401600000	-27.509	-40.772	-20.334	-74.666
20268	71015	-2	401600000	-27.584	-40.668	-39.238	-97.098
20269	462	-1	401600000	-27.577	-40.583	-19.572	-2.978
20269	1929	-2	401600000	-27.564	-40.555	-32.428	-62.769
20269	19757	-9	401600000	-27.606	-40.8	-24.93	-48.707
20269	74506	-2	401600000	-27.42	-40.414	-31.996	-62.616
20270	4718	-9	401600000	-27.517	-40.896	-26.708	-38.649
20270	22380	1	401600000	-27.317	-40.245	-33.738	-9.924
20270	25790	0	401600000	-27.319	-40.23	-34.537	-4.26
20270	41777	0	401600000	-27.257	-40.182	-23.901	-55.561
