57122
tu21_122_05
20516	10625	-9	401647893.5	0.350	9.452	3.425	-1.278
20516	11730	-2	401647893.5	0.294	9.300	-7.104	42.502
20516	46708	0	401647889.4	0.391	9.074	2.101	16.530
20517	35654	-9	401647893.5	-0.028	9.141	0.524	7.298
20517	51805	0	401647902.8	0.078	8.692	-8.153	-26.694
20517	70864	0	401647937.5	-0.022	8.567	6.214	35.149
20518	54509	1	401647923.3	-0.297	8.380	-4.671	-10.323
20519	4864	-2	401647893.5	-0.483	8.153	0.159	5.329
20519	75561	0	401647926.4	-0.801	7.774	-2.495	0.528
20520	28842	-2	401647928.5	-0.982	7.720	-5.512	27.209
20520	44015	1	401647881.9	-1.092	7.651	5.909	38.010
20520	62780	1	401647928.5	-1.166	7.564	-2.016	3.759
20521	29744	0	401647952.3	-1.341	7.527	-11.558	52.768
20522	14515	0	401647910.2	-1.606	7.292	-9.855	44.024
20523	2272	1	401647932.3	-1.838	7.147	-5.988	25.266
20523	19385	-9	401647910.2	-2.276	8.720	-1.100	5.154
20523	54323	-1	401647930.5	-2.048	6.899	-13.490	-43.129
20523	57380	-1	401647943.7	-2.044	6.892	-10.230	-28.224
20523	72362	1	401647950.1	-2.079	6.954	2.580	26.884
20525	7033	-1	401647949.2	-2.399	6.856	2.279	-13.512
20525	61279	-2	401647950.1	-2.611	6.377	-0.305	14.790
20525	61547	0	401647896.8	-2.638	6.800	-1.014	13.978
20526	30164	-2	401647896.8	-2.845	6.757	-5.213	16.558
20528	18171	0	401647914.1	-3.484	6.628	-5.587	16.165
20528	77256	-2	401647896.8	-4.350	7.596	-1.083	18.130
20529	4951	-9	401647896.8	-3.975	7.513	-3.353	4.844
20529	22692	0	401647919.8	-3.897	6.598	2.282	-20.755
20530	10205	-1	401647986.5	-3.939	6.523	6.224	-37.705
20530	27368	-2	401647986.5	-3.995	6.703	-11.795	40.857
20530	79168	-1	401647894.1	-4.143	6.634	-11.423	-24.636
20530	81028	1	401647921.4	-4.216	6.589	-7.394	-7.577
20532	18026	0	401647970.9	-4.366	6.321	-5.909	13.310
20532	32779	2	401647891.8	-4.418	6.478	-9.615	29.398
20532	50886	2	401647891.7	-4.467	6.436	-0.349	23.909
20532	71513	0	401647900.2	-4.491	6.387	2.574	36.521
20533	37109	-1	401647897.6	-4.621	6.326	5.514	-36.771
20533	37404	-1	401647896.1	-4.624	6.348	-1.466	-7.652
20533	54020	-2	401647896.1	-4.686	6.275	-15.024	-40.392
20533	56356	0	401647935.0	-4.700	6.267	-10.473	-18.556
20534	21533	0	401647924.7	-4.817	6.284	-0.697	-12.029
20534	60643	-1	401647904.7	-4.866	6.232	-1.165	21.774
20534	75654	0	401647909.3	-4.904	6.231	-6.154	1.629
20535	7147	2	401647928.4	-4.953	6.200	-0.487	-13.316
20535	8972	0	401647928.0	-4.950	6.121	-5.790	9.821
20535	79690	0	401647920.2	-5.154	6.277	-6.683	0.526
20536	28956	-1	401647895.1	-5.341	6.125	-11.044	30.453
20536	48169	-2	401647928.4	-5.491	6.103	3.859	47.294
