57126							
tu22_126_05							
20297	19578	1	401600000	5.746	-53.944	5.062	-50.955
20297	55859	-2	401600000	5.588	-53.904	14.8	-96.238
20299	7687	2	401600000	6.449	-53.85	4.859	-60.904
20299	43384	-2	401600000	6.738	-53.852	3.475	-40.064
20300	31438	-2	401600000	7.091	-53.779	8.21	-58.763
20301	17061	-2	401600000	7.096	-53.684	1.411	-30.49
20301	35600	-9	401600000	7.183	-54.241	7.931	-56.86
20302	73420	1	401600000	7.4	-53.065	14.098	-22.686
20302	73923	1	401600000	7.388	-53.094	5.832	-60.038
20303	77898	0	401600000	7.661	-53.097	6.234	-59.646
20304	30956	-2	401600000	7.874	-52.929	1.368	-23.222
20304	46296	1	401600000	7.941	-52.93	0.281	-19.034
20305	29305	-2	401600000	8.202	-52.872	-1.158	-11.029
20305	84673	-1	401600000	8.451	-52.98	13.542	-31.067
20306	34232	1	401600000	8.568	-52.892	7.569	-48.377
20306	34270	1	401600000	8.569	-52.899	7.564	-48.36
20307	3275	-2	401600000	8.712	-52.762	3.85	-73.12
20307	22829	-2	401600000	8.785	-52.513	8.182	-49.9
20308	42020	-2	401600000	9.416	-52.158	4.491	-31.905
20308	59148	-2	401600000	9.586	-51.829	14.956	-27.704
20310	66698	1	401600000	10.318	-51.041	7.259	-64.285
20311	17382	0	401600000	10.408	-50.913	6.096	-31.884
20311	72844	-2	401600000	10.491	-50.557	9.957	-52.945
20312	22900	0	401600000	10.61	-50.447	16.242	-75.708
20312	37631	-2	401600000	10.631	-50.363	16.585	-77.82
20313	22105	1	401600000	10.824	-50.17	15.52	-71.196
20314	43543	2	401600000	11.14	-49.914	9.866	-44.45
20315	49157	1	401600000	11.419	-49.747	10.068	-43.675
20315	66981	-2	401600000	11.411	-49.68	20.673	-6.71
20315	67001	-2	401600000	11.444	-49.581	1.771	-93.449
20316	20116	-2	401600000	11.59	-49.534	13.204	-56.756
20317	1537	0	401600000	11.662	-49.631	8.547	-63.883
20317	19726	0	401600000	11.862	-49.374	12.444	-51.967
20319	45549	-2	401600000	12.593	-49.253	15.277	-60.871
20319	64549	-2	401600000	12.623	-49.189	6.894	-74.853
20320	17459	-2	401600000	12.594	-49.419	9.092	-36.432
20320	48113	3	401600000	12.784	-49.037	10.024	-36.785
20320	66123	1	401600000	12.805	-49.005	10.322	-59.611
20320	85308	-1	401600000	12.878	-48.956	15.056	-39.585
20321	17047	2	401600000	12.926	-48.929	9.166	-32.428
20323	23409	0	401600000	13.488	-48.741	15.739	-58.505
20323	43969	-2	401600000	13.549	-48.715	3.648	-3.308
20324	61645	0	401600000	13.978	-48.766	13.336	-51.651
