57125							
tu20_326_05							
20672	79565	2	401600000	-28.071	-44.566	-35.278	-79.255
20674	15284	1	401600000	-27.652	-44.451	-38.233	6.226
20674	32484	0	401600000	-27.64	-44.437	-23.67	-63.127
20677	43561	1	401600000	-27.755	-44.456	-33.394	-18.101
20677	61921	0	401600000	-28.111	-44.347	-29.72	-51.731
20678	10760	-2	401600000	-27.254	-45.024	-36.904	-3.187
20679	50959	-1	401600000	-28.3	-44.394	-15.362	-101.489
20679	69608	0	401600000	-28.238	-44.279	-18.751	-0.003
20680	15120	1	401600000	-28.148	-44.355	-28.86	-40.972
20680	33323	-2	401600000	-28.138	-44.391	-18.958	-87.93
20680	51082	-1	401600000	-28.108	-44.307	-20.368	-81.13
20680	68514	0	401600000	-28.112	-44.285	-29.566	-51.477
20681	2566	-1	401600000	-28.063	-44.528	-27.468	-41.794
20681	72792	2	401600000	-27.897	-44.726	-23.683	-24.892
20681	73357	-1	401600000	-27.907	-44.746	-38.727	-94.199
20682	58833	2	401600000	-27.743	-44.589	-23.901	-27.304
20682	77534	0	401600000	-27.673	-44.531	-31.208	-61.917
20683	25653	-2	401600000	-27.611	-44.549	-35.379	-10.307
20684	11186	0	401600000	-27.592	-44.57	-36.964	-89.203
20684	12907	0	401600000	-27.593	-44.563	-32.737	-20.835
20684	46837	-2	401600000	-27.562	-44.539	-22.036	-69.828
20684	65388	1	401600000	-27.508	-44.532	-24.084	-29.24
20686	71994	-2	401600000	-26.951	-44.625	-21.04	-16.665
20687	3820	2	401600000	-26.87	-44.625	-28.713	-52.891
20688	61370	1	401600000	-26.702	-44.73	-27.045	-46.321
20688	80956	0	401600000	-26.569	-44.733	-35.626	-89.994
20689	28986	1	401600000	-26.52	-44.886	-28.513	-35.565
20690	16417	1	401600000	-26.317	-45.002	-36.553	1.144
20690	69079	-2	401600000	-26.211	-45.017	-18.713	-9.982
20691	1738	-1	401600000	-26.115	-45.021	-19.099	-12.318
20691	72511	-2	401600000	-25.997	-45.11	-34.805	-86.248
20692	40684	-2	401600000	-25.932	-45.023	-35.994	4.95
20692	58665	-1	401600000	-25.721	-45.573	-21.662	-26.839
20693	26228	-2	401600000	-25.693	-44.957	-29.313	-28.265
20693	26228	-2	401600000	-25.692	-44.972	-18.373	-78.118
20693	79617	1	401600000	-25.594	-44.962	-33.28	-81.008
20694	12481	1	401600000	-25.528	-44.973	-31.065	-18.605
20695	32429	0	401600000	-25.287	-45.162	-21.641	-62.187
20696	18304	-1	401600000	-25.111	-45.33	-32.558	-12.049
20697	5177	-2	401600000	-24.954	-44.375	-24.412	-42.498
