57128							
tu22_074_05							
20294	8615	3	401600000	5.745	-53.945	2.693	-67.445
20296	51290	3	401600000	5.931	-53.697	7.166	-59.193
20296	70683	-2	401600000	6.055	-53.643	10.98	-33.575
20297	19777	-1	401600000	6.098	-53.378	5.506	-51.147
20299	7560	-2	401600000	7.03	-52.953	4.855	-61.633
20300	30808	-1	401600000	7.621	-52.863	0.436	-20.793
20301	17000	-1	401600000	7.891	-52.859	3.191	-31.861
20301	35536	-9	401600000	8.099	-52.974	9.293	-57.549
20301	69549	-2	401600000	8.127	-52.903	14.473	-24.179
20302	1080	-9	401600000	8.438	-52.547	7.528	-56.198
20302	3550	0	401600000	8.264	-52.843	13.443	-29.634
20302	20120	-1	401600000	8.297	-52.827	2.825	-29.407
20302	55099	-1	401600000	8.449	-52.668	16.558	-89.184
20302	56974	-1	401600000	8.434	-52.884	18.86	-7.082
20302	74056	1	401600000	8.538	-52.69	6.707	-60.83
20303	21851	-1	401600000	8.76	-52.835	12.652	-70.199
20303	78399	-2	401600000	8.865	-52.418	6.502	-61.101
20304	45325	1	401600000	9.19	-52.145	10.426	-57.436
20304	61316	-9	401600000	9.196	-50.971	10.129	-47.599
20305	66974	-1	401600000	9.985	-51.656	0.88	-91.304
20305	84378	-1	401600000	10.073	-51.368	14.109	-33.483
20306	69412	-1	401600000	10.509	-51.497	2.36	-86.413
20307	3010	-1	401600000	10.528	-51.15	16.38	-25.142
20307	19447	0	401600000	10.708	-51.549	10.539	-50.801
20307	54182	-1	401600000	10.686	-50.746	17.808	-83.023
20307	72177	-2	401600000	10.816	-51.016	18.462	-16.758
20308	21940	-1	401600000	10.845	-50.471	9.626	-45.22
20308	42432	0	401600000	10.885	-50.208	6.992	-33.326
20308	59601	-2	401600000	11.125	-50.043	16.263	-31.268
20308	76972	-1	401600000	11.062	-50.172	10.042	-54.808
20309	61256	0	401600000	11.43	-49.859	17.48	-23.239
20310	46824	0	401600000	11.611	-49.636	16.14	-69.438
20311	33010	-1	401600000	11.8	-49.325	17.376	-74.354
20311	33050	1	401600000	11.82	-49.33	10.077	-41.387
20311	73003	-2	401600000	11.943	-49.066	17.915	-22.622
20313	21715	-1	401600000	12.401	-48.922	17.581	-71.962
20314	28815	0	401600000	12.815	-48.757	3.552	-7.21
20314	28835	-9	401600000	12.627	-48.6	10.412	-39.422
20314	43331	0	401600000	12.766	-48.728	11.877	-44.895
20314	61477	0	401600000	12.715	-49.161	12.331	-50.883
20314	83447	-1	401600000	13.116	-49.312	17.464	-29.111
20315	48607	-2	401600000	12.974	-48.398	21.692	-86.268
20315	48744	1	401600000	12.988	-48.584	21.809	-86.713
20315	48825	0	401600000	13.027	-48.439	11.429	-42.956
20316	16365	0	401600000	13.163	-48.49	2.108	-1.177
20317	21885	-2	401600000	13.524	-48.348	12.516	-43.926
20318	59227	1	401600000	13.976	-48.195	17.368	-33
20319	79516	-1	401600000	14.442	-48.185	7.943	-77.206
20320	48158	1	401600000	14.629	-48.218	12.048	-36.65
20321	36718	-1	401600000	14.837	-47.984	19.954	-71.813
20321	69987	-1	401600000	14.939	-47.926	17.819	-34.803
20322	6090	-9	401600000	15.262	-47.652	12.956	-57.592
20322	24479	-2	401600000	15.061	-47.898	18.694	-64.012
20322	74952	-2	401600000	15.409	-48.807	16.685	-42.953
20323	21684	-1	401600000	15.39	-47.637	20.756	-71.417
20323	23685	-1	401600000	15.385	-47.58	17.867	-58.499
20323	42834	-2	401600000	15.497	-47.617	12.966	-36.69
20324	61577	-2	401600000	15.854	-47.384	14.463	-53.656
20324	63189	-2	401600000	15.888	-47.325	17.488	-40.25
20325	30850	-2	401600000	16.13	-47.289	11.543	-26.211
20325	46937	1	401600000	16.165	-47.191	22.022	-72.42
20325	47031	1	401600000	16.172	-47.173	12.369	-30.199
20326	956	-2	401600000	16.244	-47.094	23.191	-14.745
20326	19827	-9	401600000	16.417	-47.152	18.61	-56.351
20326	21689	-9	401600000	16.269	-46.784	15.206	-42.069
20326	34748	-2	401600000	16.49	-46.952	25.331	-88.63
20326	51646	-1	401600000	16.502	-46.964	21.025	-67.307
20327	19801	-2	401600000	16.71	-47.401	17.703	-51.448
20328	4224	-2	401600000	17.161	-46.572	18.241	-41.651
20328	26116	-1	401600000	17.244	-46.53	24.504	-78.946
20328	49264	0	401600000	17.291	-46.164	17.145	-45.492
20328	59345	-2	401600000	17.377	-46.422	19.726	-35.847
20328	78593	-2	401600000	17.486	-46.358	11.626	-74.041
20330	65412	-2	401600000	18.101	-45.6	14.644	-58.213
20331	18310	-2	401600000	18.369	-45.616	11.136	-14.672
20333	21752	-2	401600000	19.18	-45.298	24.805	-71.331
20333	40794	-1	401600000	19.246	-45.264	14.021	-22.752
20334	7896	-1	401600000	19.409	-45.152	13.067	-74.104
20334	30216	-1	401600000	19.545	-45.124	14.225	-20.441
20334	61692	-1	401600000	19.679	-44.982	16.815	-57.444
20334	62289	2	401600000	19.682	-44.988	21.561	-36.635
20336	71737	-1	401600000	20.588	-44.757	18.538	-54.866
20337	4043	1	401600000	20.677	-44.814	21.041	-43.103
20337	19081	0	401600000	20.789	-44.735	22.365	-50.975
20337	60469	-2	401600000	21.005	-44.618	26.182	-21.133
20338	8748	-1	401600000	21.11	-44.672	13.375	-78.969
20338	25471	-2	401600000	21.259	-44.597	27.12	-71.203
20338	59262	-2	401600000	21.349	-44.578	22.007	-39.336
20338	59581	-1	401600000	21.388	-44.505	27.727	-15.535
20338	83317	-2	401600000	21.442	-44.5	24.184	-32.005
20339	7367	-1	401600000	21.451	-44.174	16.032	-68.622
20339	29170	-1	401600000	21.515	-44.362	14.393	-11.174
20339	67663	1	401600000	21.655	-44.305	26.94	-19.953
20339	82885	0	401600000	21.71	-44.283	25.881	-25.865
20340	17117	-2	401600000	21.89	-43.966	19.322	-36.333
20340	66119	-2	401600000	22.043	-44.269	29.556	-8.338
20341	17140	-1	401600000	22.12	-44.211	13.563	-6.08
20341	17140	-1	401600000	22.056	-44.173	19.481	-31.789
20341	71921	-1	401600000	22.312	-44.202	25.688	-26.869
20342	2984	1	401600000	22.312	-44.193	23.981	-36.399
20342	22957	-1	401600000	22.182	-44.172	11.203	5.108
20343	27818	-2	401600000	23.686	-45.045	20.319	-29.511
20344	25884	-2	401600000	22.789	-43.385	17.441	-19.304
20344	27721	-2	401600000	22.696	-43.685	14.004	-2.557
20344	66207	-1	401600000	22.898	-43.593	29.966	-9.918
20344	67590	-1	401600000	22.97	-43.495	14.681	-80.205
20345	32031	-9	401600000	22.893	-44.219	20.984	-38.038
20345	70744	-1	401600000	23.174	-43.122	22.435	-46.549
20345	72822	-2	401600000	23.202	-43.055	26.237	-31.482
20346	36905	-2	401600000	23.34	-42.988	30.222	-76.4
20346	54495	-1	401600000	23.293	-43.022	32.038	-2.541
20346	60341	-1	401600000	23.38	-42.938	21.654	-50.94
20346	60341	-1	401600000	23.346	-43.008	28.234	-21.242
20346	69177	-2	401600000	23.296	-43.053	25.021	-34.972
20346	76817	-2	401600000	23.45	-42.928	18.184	-67.258
20347	1993	-2	401600000	23.488	-42.817	25.861	-31.366
20347	25071	-1	401600000	23.571	-42.727	29.391	-69.748
20347	65699	-2	401600000	23.745	-42.622	18.535	-64.998
20348	23973	-2	401600000	23.873	-42.529	28.905	-63.209
20348	25906	-2	401600000	26.351	-38.225	22.966	-22.873
20348	81722	-1	401600000	24.086	-42.311	28.699	-21.044
20349	43983	-2	401600000	24.214	-42.286	16.374	-6.481
20349	64349	-2	401600000	24.261	-41.991	21.054	-54.743
20350	16800	-1	401600000	24.372	-41.933	16.028	-4.972
20350	22558	-2	401600000	24.542	-41.981	27.333	-52.141
20351	56575	-2	401600000	24.656	-41.5	34.395	4.592
20351	67868	-1	401600000	24.746	-41.392	28.033	-25.798
20351	76023	-1	401600000	24.795	-41.375	20.72	-60.597
20352	26390	-2	401600000	25.092	-41.602	20.763	-21.201
20353	43348	-2	401600000	25.261	-40.931	25.876	-43.726
20353	62430	-2	401600000	25.394	-40.592	19.028	-68.904
20353	71110	-2	401600000	25.551	-40.34	23.076	-51.994
20354	60575	-2	401600000	25.717	-40.181	28.182	-28.767
20354	71733	-2	401600000	25.753	-40.35	28.338	-27.896
20355	29805	-1	401600000	25.841	-40.168	22.329	-23.711
20355	36123	-2	401600000	25.81	-40.043	32.236	-71.547
20355	68016	-2	401600000	26.016	-40.069	28.517	-28.227
20356	60036	-2	401600000	25.9	-40.264	22.784	-54.391
20356	72629	-2	401600000	26.43	-39.496	21.027	-65.529
20356	74886	-2	401600000	26.326	-39.685	23.316	-54.044
20357	24648	-2	401600000	26.37	-39.484	20.307	-11.178
20357	58447	-1	401600000	26.616	-39.216	32.134	-13.235
20357	73590	-2	401600000	26.694	-39.02	25.745	-43.523
20360	22274	-2	401600000	27.849	-37.061	30.215	-47.956
20360	26250	-2	401600000	27.278	-38.407	24.274	-24.255
20360	34837	-2	401600000	27.304	-38.385	32.431	-63.488
20361	16438	-2	401600000	27.355	-36.767	26.955	-35.13
20362	16071	-2	401600000	27.806	-38.027	25.968	-29.386
20363	30411	-2	401600000	20.724	-65.236	7.226	-6.325
20363	60183	-9	401600000	27.989	-36.489	29.002	-31.389
20363	62507	-2	401600000	28.087	-37.294	19.548	-73.48
20363	82518	-2	401600000	27.793	-38.201	29.777	-30.181
20364	8737	-2	401600000	28.312	-37.708	17.177	-91.236
20364	26258	-1	401600000	28.246	-37.386	25.648	-25.337
20364	41093	-2	401600000	28.459	-37.43	25.784	-24.586
20364	61482	0	401600000	28.345	-37.287	21.889	-67.684
20364	69647	1	401600000	28.309	-37.243	33.068	-14.402
20364	72889	-2	401600000	28.274	-37.227	21.133	-69.666
20364	81513	-1	401600000	28.363	-37.199	31.083	-24.499
20365	1185	-2	401600000	28.63	-37.164	29.336	-33.373
20365	52147	0	401600000	28.424	-36.846	35.905	-73.963
20366	17727	2	401600000	28.552	-36.708	23.78	-14.693
20366	51019	-2	401600000	28.707	-36.354	34.017	-62.948
20367	31005	-1	401600000	28.858	-36.453	28.153	-33.011
20368	3563	0	401600000	29.019	-36.325	26.355	-48.845
20368	12215	-2	401600000	29.039	-36.248	21.504	-0.965
20368	22157	-1	401600000	29.058	-36.183	32.513	-51.984
20368	62810	-2	401600000	29.429	-35.778	25.818	-53.044
20370	42225	-2	401600000	29.569	-35.709	29.754	-36.565
20370	61430	-9	401600000	30.146	-34.724	28.429	-43.273
20370	63680	-1	401600000	29.609	-35.624	36.714	-0.279
20370	82814	-9	401600000	29.781	-34.976	29.106	-38.196
20371	36997	-1	401600000	29.702	-35.315	39.729	-84.148
20372	19513	2	401600000	29.91	-35.1	28.825	-30.077
20372	32671	-2	401600000	30.016	-35.128	38.033	-75.178
20372	48099	-9	401600000	29.285	-34.554	32.61	-44.955
20372	76293	1	401600000	29.937	-34.843	22.328	-70.331
20373	24984	-2	401600000	29.951	-34.639	37.91	-72.922
20373	28631	-1	401600000	29.563	-34.106	25.637	-14.115
