DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation
"86372",86372,Mk10,10/30/2010 13:59:52.940000,GPS,,-49.23863983,70.55420685,,,,,,
"86372",86372,Mk10,11/01/2010 05:59:52.890000,GPS,,-49.24335861,70.55663300,,,,,,
"86372",86372,Mk10,11/02/2010 03:00:4.580000,GPS,,-49.21403503,70.63275909,,,,,,
"86372",86372,Mk10,11/02/2010 03:48:49.130000,GPS,,-49.17809296,70.68668365,,,,,,
"86372",86372,Mk10,11/02/2010 04:14:59.620000,GPS,,-49.15916061,70.71178436,,,,,,
"86372",86372,Mk10,11/02/2010 04:45:20.630000,GPS,,-49.13846588,70.74170685,,,,,,
"86372",86372,Mk10,11/02/2010 05:14:22.660000,GPS,,-49.11875534,70.77084351,,,,,,
"86372",86372,Mk10,11/02/2010 05:44:58.680000,GPS,,-49.09748077,70.80053711,,,,,,
"86372",86372,Mk10,11/02/2010 06:29:37.250000,GPS,,-49.06738663,70.84734344,,,,,,
"86372",86372,Mk10,11/02/2010 06:57:55.240000,GPS,,-49.05474472,70.88409424,,,,,,
"86372",86372,Mk10,11/02/2010 07:26:26.220000,GPS,,-49.03959656,70.92189789,,,,,,
"86372",86372,Mk10,11/02/2010 08:29:14.295000,GPS,,-49.01224899,71.01052094,,,,,,
"86372",86372,Mk10,11/02/2010 08:53:28.840000,GPS,,-49.00307083,71.03558350,,,,,,
"86372",86372,Mk10,11/02/2010 09:18:51.410000,GPS,,-48.99127960,71.05960083,,,,,,
"86372",86372,Mk10,11/02/2010 09:48:31.780000,GPS,,-48.97983170,71.08136749,,,,,,
"86372",86372,Mk10,11/02/2010 10:14:1.340000,GPS,,-48.96806335,71.09597778,,,,,,
"86372",86372,Mk10,11/02/2010 10:40:59.870000,GPS,,-48.95726776,71.11620331,,,,,,
"86372",86372,Mk10,11/02/2010 11:09:1.870000,GPS,,-48.94714355,71.13742828,,,,,,
"86372",86372,Mk10,11/02/2010 11:36:39.880000,GPS,,-48.93527222,71.15637207,,,,,,
"86372",86372,Mk10,11/02/2010 12:03:28.400000,GPS,,-48.92661285,71.17725372,,,,,,
"86372",86372,Mk10,11/02/2010 12:28:0.380000,GPS,,-48.91539001,71.18814850,,,,,,
"86372",86372,Mk10,11/02/2010 12:54:11.450000,GPS,,-48.90151215,71.17603302,,,,,,
"86372",86372,Mk10,11/02/2010 13:20:21.940000,GPS,,-48.88916397,71.18508148,,,,,,
"86372",86372,Mk10,11/02/2010 13:44:51.990000,GPS,,-48.89727783,71.19757080,,,,,,
"86372",86372,Mk10,11/02/2010 14:38:58.515000,GPS,,-48.88942337,71.23247528,,,,,,
"86372",86372,Mk10,11/02/2010 15:03:57.510000,GPS,,-48.87963104,71.24841309,,,,,,
"86372",86372,Mk10,11/02/2010 15:28:15.040000,GPS,,-48.86403656,71.24990845,,,,,,
"86372",86372,Mk10,11/02/2010 15:57:1.049000,GPS,,-48.85656357,71.26147461,,,,,,
"86372",86372,Mk10,11/02/2010 16:32:6.129000,GPS,,-48.84149933,71.28290558,,,,,,
"86372",86372,Mk10,11/02/2010 17:03:13.569000,GPS,,-48.83417130,71.30820465,,,,,,
"86372",86372,Mk10,11/02/2010 17:29:16.119000,GPS,,-48.82043457,71.32174683,,,,,,
"86372",86372,Mk10,11/02/2010 18:05:52.649000,GPS,,-48.80277634,71.33760071,,,,,,
"86372",86372,Mk10,11/02/2010 18:34:36.109000,GPS,,-48.79589081,71.36189270,,,,,,
"86372",86372,Mk10,11/02/2010 19:02:54.669000,GPS,,-48.78413010,71.37763977,,,,,,
"86372",86372,Mk10,11/02/2010 19:37:35.679000,GPS,,-48.77431870,71.38857269,,,,,,
"86372",86372,Mk10,11/02/2010 19:59:27.200000,GPS,,-48.77183533,71.40448761,,,,,,
"86372",86372,Mk10,11/02/2010 20:36:27.210000,GPS,,-48.77660370,71.44603729,,,,,,
"86372",86372,Mk10,11/02/2010 20:58:31.680000,GPS,,-48.76951599,71.46257019,,,,,,
"86372",86372,Mk10,11/02/2010 21:22:10.750000,GPS,,-48.76587296,71.48147583,,,,,,
"86372",86372,Mk10,11/02/2010 21:43:30.620000,GPS,,-48.75947189,71.50388336,,,,,,
"86372",86372,Mk10,11/02/2010 22:05:48.020000,GPS,,-48.75752640,71.52495575,,,,,,
"86372",86372,Mk10,11/02/2010 22:26:3.680000,GPS,,-48.75960541,71.53752136,,,,,,
"86372",86372,Mk10,11/02/2010 22:46:0.780000,GPS,,-48.75346756,71.55522156,,,,,,
"86372",86372,Mk10,11/02/2010 23:07:13.800000,GPS,,-48.74132919,71.56493378,,,,,,
"86372",86372,Mk10,11/02/2010 23:44:13.340000,GPS,,-48.71952820,71.57837677,,,,,,
"86372",86372,Mk10,11/03/2010 00:08:30.270000,GPS,,-48.71274567,71.59674072,,,,,,
"86372",86372,Mk10,11/03/2010 01:13:20.350000,GPS,,-48.70250702,71.63295746,,,,,,
"86372",86372,Mk10,11/03/2010 01:37:6.890000,GPS,,-48.68895721,71.65963745,,,,,,
"86372",86372,Mk10,11/03/2010 01:57:25.770000,GPS,,-48.67567062,71.67124176,,,,,,
"86372",86372,Mk10,11/03/2010 02:24:49.460000,GPS,,-48.65631866,71.69113922,,,,,,
"86372",86372,Mk10,11/03/2010 02:51:54.020000,GPS,,-48.64124298,71.70348358,,,,,,
"86372",86372,Mk10,11/03/2010 03:16:49.980000,GPS,,-48.62726593,71.71664429,,,,,,
"86372",86372,Mk10,11/03/2010 04:09:38.440000,GPS,,-48.59897232,71.75077057,,,,,,
"86372",86372,Mk10,11/03/2010 04:58:52.510000,GPS,,-48.57744598,71.77348328,,,,,,
"86372",86372,Mk10,11/03/2010 05:26:38.530000,GPS,,-48.57023621,71.79517365,,,,,,
"86372",86372,Mk10,11/03/2010 05:52:19.060000,GPS,,-48.56035614,71.81975555,,,,,,
"86372",86372,Mk10,11/03/2010 06:14:53.080000,GPS,,-48.55278778,71.83630371,,,,,,
"86372",86372,Mk10,11/03/2010 06:38:31.060000,GPS,,-48.55295563,71.85683441,,,,,,
"86372",86372,Mk10,11/03/2010 07:03:13.100000,GPS,,-48.55674744,71.86362457,,,,,,
"86372",86372,Mk10,11/03/2010 07:29:32.140000,GPS,,-48.54863739,71.87762451,,,,,,
"86372",86372,Mk10,11/03/2010 08:03:49.130000,GPS,,-48.54204941,71.90270996,,,,,,
"86372",86372,Mk10,11/03/2010 08:26:58.120000,GPS,,-48.53547287,71.91674805,,,,,,
"86372",86372,Mk10,11/03/2010 08:56:54.300000,GPS,,-48.52228928,71.93512726,,,,,,
"86372",86372,Mk10,11/03/2010 09:21:27.650000,GPS,,-48.51774597,71.95381927,,,,,,
"86372",86372,Mk10,11/03/2010 09:46:13.670000,GPS,,-48.50449371,71.95337677,,,,,,
"86372",86372,Mk10,11/03/2010 10:21:1.690000,GPS,,-48.48751068,71.96983337,,,,,,
"86372",86372,Mk10,11/03/2010 10:54:30.210000,GPS,,-48.48220444,71.98899078,,,,,,
"86372",86372,Mk10,11/03/2010 11:19:50.680000,GPS,,-48.46922684,72.01834869,,,,,,
"86372",86372,Mk10,11/03/2010 11:43:28.240000,GPS,,-48.45909500,72.03733063,,,,,,
"86372",86372,Mk10,11/03/2010 12:09:56.970000,GPS,,-48.44559097,72.05751038,,,,,,
"86372",86372,Mk10,11/03/2010 12:34:48.910000,GPS,,-48.43049240,72.07711029,,,,,,
"86372",86372,Mk10,11/03/2010 13:02:59.740000,GPS,,-48.41495132,72.09833527,,,,,,
"86372",86372,Mk10,11/03/2010 14:16:26.910000,GPS,,-48.36716843,72.15499878,,,,,,
"86372",86372,Mk10,11/03/2010 14:43:54.830000,GPS,,-48.36153412,72.17466736,,,,,,
"86372",86372,Mk10,11/03/2010 15:09:30.530000,GPS,,-48.34617615,72.19033813,,,,,,
"86372",86372,Mk10,11/03/2010 15:56:37.920000,GPS,,-48.32573700,72.22470856,,,,,,
"86372",86372,Mk10,11/03/2010 16:22:58.410000,GPS,,-48.31645584,72.24096680,,,,,,
"86372",86372,Mk10,11/03/2010 16:44:35.900000,GPS,,-48.30804062,72.25795746,,,,,,
"86372",86372,Mk10,11/03/2010 17:19:46.950000,GPS,,-48.29630661,72.28157043,,,,,,
"86372",86372,Mk10,11/03/2010 18:29:0.160000,GPS,,-48.27576828,72.34622192,,,,,,
"86372",86372,Mk10,11/03/2010 19:10:56.629000,GPS,,-48.25891113,72.37762451,,,,,,
"86372",86372,Mk10,11/03/2010 20:02:44.560000,GPS,,-48.23284912,72.40953064,,,,,,
"86372",86372,Mk10,11/03/2010 20:39:55.090000,GPS,,-48.21115112,72.42874908,,,,,,
"86372",86372,Mk10,11/03/2010 21:02:15.110000,GPS,,-48.19599915,72.43758392,,,,,,
"86372",86372,Mk10,11/03/2010 21:26:55.620000,GPS,,-48.18425751,72.44892883,,,,,,
"86372",86372,Mk10,11/03/2010 21:52:27.719000,GPS,,-48.17895889,72.47633362,,,,,,
"86372",86372,Mk10,11/03/2010 22:18:43.690000,GPS,,-48.17539978,72.49086761,,,,,,
"86372",86372,Mk10,11/03/2010 22:41:22.670000,GPS,,-48.17018509,72.51098633,,,,,,
"86372",86372,Mk10,11/03/2010 23:54:30.210000,GPS,,-48.16217041,72.56609344,,,,,,
"86372",86372,Mk10,11/04/2010 00:23:59.190000,GPS,,-48.16125870,72.58769226,,,,,,
"86372",86372,Mk10,11/04/2010 01:16:27.740000,GPS,,-48.15964127,72.63719940,,,,,,
"86372",86372,Mk10,11/04/2010 01:44:21.720000,GPS,,-48.15398788,72.65846252,,,,,,
"86372",86372,Mk10,11/04/2010 02:10:32.320000,GPS,,-48.15966415,72.68822479,,,,,,
"86372",86372,Mk10,11/04/2010 02:33:41.010000,GPS,,-48.16247559,72.71578979,,,,,,
"86372",86372,Mk10,11/04/2010 02:55:2.030000,GPS,,-48.16790771,72.74256134,,,,,,
"86372",86372,Mk10,11/04/2010 03:21:54.750000,GPS,,-48.16426086,72.76733398,,,,,,
"86372",86372,Mk10,11/04/2010 03:49:55.480000,GPS,,-48.15874100,72.79242706,,,,,,
"86372",86372,Mk10,11/04/2010 04:16:56.300000,GPS,,-48.14801407,72.81806946,,,,,,
"86372",86372,Mk10,11/04/2010 04:44:22.320000,GPS,,-48.14184570,72.84048462,,,,,,
"86372",86372,Mk10,11/04/2010 05:10:53.390000,GPS,,-48.13650894,72.86286163,,,,,,
"86372",86372,Mk10,11/04/2010 05:38:14.845000,GPS,,-48.13028717,72.88554382,,,,,,
"86372",86372,Mk10,11/04/2010 06:03:40.360000,GPS,,-48.12441635,72.90331268,,,,,,
"86372",86372,Mk10,11/04/2010 06:28:37.380000,GPS,,-48.11663818,72.92134857,,,,,,
"86372",86372,Mk10,11/04/2010 06:57:54.930000,GPS,,-48.10608292,72.94158936,,,,,,
"86372",86372,Mk10,11/04/2010 07:23:46.450000,GPS,,-48.10085678,72.96393585,,,,,,
"86372",86372,Mk10,11/04/2010 07:52:56.060000,GPS,,-48.09425735,72.98692322,,,,,,
"86372",86372,Mk10,11/04/2010 08:16:39.030000,GPS,,-48.09022903,73.00523376,,,,,,
"86372",86372,Mk10,11/04/2010 08:42:57.010000,GPS,,-48.08649826,73.02591705,,,,,,
"86372",86372,Mk10,11/04/2010 09:10:24.010000,GPS,,-48.08209229,73.04852295,,,,,,
"86372",86372,Mk10,11/04/2010 09:38:51.490000,GPS,,-48.08089828,73.07131958,,,,,,
"86372",86372,Mk10,11/04/2010 10:07:4.480000,GPS,,-48.08122635,73.09349060,,,,,,
"86372",86372,Mk10,11/04/2010 10:32:11.050000,GPS,,-48.07094955,73.11113739,,,,,,
"86372",86372,Mk10,11/04/2010 10:59:25.070000,GPS,,-48.06809616,73.12405396,,,,,,
"86372",86372,Mk10,11/04/2010 11:25:10.620000,GPS,,-48.06268311,73.13614655,,,,,,
"86372",86372,Mk10,11/04/2010 11:52:0.110000,GPS,,-48.05577850,73.15552521,,,,,,
"86372",86372,Mk10,11/04/2010 12:17:25.680000,GPS,,-48.05260468,73.17584991,,,,,,
"86372",86372,Mk10,11/04/2010 12:41:1.220000,GPS,,-48.04762268,73.19795227,,,,,,
"86372",86372,Mk10,11/04/2010 13:06:22.120000,GPS,,-48.04158401,73.21847534,,,,,,
"86372",86372,Mk10,11/04/2010 13:33:59.150000,GPS,,-48.03867722,73.24143982,,,,,,
"86372",86372,Mk10,11/04/2010 13:57:59.650000,GPS,,-48.03899765,73.26439667,,,,,,
"86372",86372,Mk10,11/04/2010 14:29:46.470000,GPS,,-48.04217148,73.29170990,,,,,,
"86372",86372,Mk10,11/04/2010 14:54:30.800000,GPS,,-48.02665329,73.32011414,,,,,,
"86372",86372,Mk10,11/04/2010 15:20:13.670000,GPS,,-48.02318573,73.34535217,,,,,,
"86372",86372,Mk10,11/04/2010 15:43:50.330000,GPS,,-48.02172089,73.37093353,,,,,,
"86372",86372,Mk10,11/04/2010 16:07:22.870000,GPS,,-48.01760864,73.39324188,,,,,,
"86372",86372,Mk10,11/04/2010 16:28:42.230000,GPS,,-48.01565933,73.41023254,,,,,,
"86372",86372,Mk10,11/04/2010 16:52:39.290000,GPS,,-48.01625824,73.43493652,,,,,,
"86372",86372,Mk10,11/04/2010 17:38:25.820000,GPS,,-48.01338196,73.47419739,,,,,,
"86372",86372,Mk10,11/04/2010 18:16:46.850000,GPS,,-48.01364899,73.50449371,,,,,,
"86372",86372,Mk10,11/04/2010 18:43:22.840000,GPS,,-48.01715851,73.52278900,,,,,,
"86372",86372,Mk10,11/04/2010 19:15:40.330000,GPS,,-48.02347565,73.54827881,,,,,,
"86372",86372,Mk10,11/04/2010 19:43:27.870000,GPS,,-48.02775574,73.56822968,,,,,,
"86372",86372,Mk10,11/04/2010 20:12:57.300000,GPS,,-48.03566360,73.58830261,,,,,,
"86372",86372,Mk10,11/04/2010 20:43:5.420000,GPS,,-48.03532410,73.61646271,,,,,,
"86372",86372,Mk10,11/04/2010 21:20:34.440000,GPS,,-48.02056503,73.63690948,,,,,,
"86372",86372,Mk10,11/04/2010 21:47:58.450000,GPS,,-48.01113129,73.65396881,,,,,,
"86372",86372,Mk10,11/04/2010 22:14:11.950000,GPS,,-48.00304031,73.67008209,,,,,,
"86372",86372,Mk10,11/04/2010 22:47:54.980000,GPS,,-47.99281311,73.68436432,,,,,,
"86372",86372,Mk10,11/04/2010 23:18:23.030000,GPS,,-47.98038101,73.70570374,,,,,,
"86372",86372,Mk10,11/04/2010 23:40:1.030000,GPS,,-47.97657394,73.72352600,,,,,,
"86372",86372,Mk10,11/05/2010 00:18:23.570000,GPS,,-47.97263336,73.74988556,,,,,,
"86372",86372,Mk10,11/05/2010 00:46:26.550000,GPS,,-47.96344376,73.76582336,,,,,,
"86372",86372,Mk10,11/05/2010 01:21:12.030000,GPS,,-47.95008087,73.77777100,,,,,,
"86372",86372,Mk10,11/05/2010 01:51:2.110000,GPS,,-47.94238281,73.80579376,,,,,,
"86372",86372,Mk10,11/05/2010 02:17:18.470000,GPS,,-47.93298340,73.82357788,,,,,,
"86372",86372,Mk10,11/05/2010 02:45:44.090000,GPS,,-47.92242813,73.84096527,,,,,,
"86372",86372,Mk10,11/05/2010 03:12:36.160000,GPS,,-47.91307831,73.85627747,,,,,,
"86372",86372,Mk10,11/05/2010 03:40:3.120000,GPS,,-47.90255737,73.87573242,,,,,,
"86372",86372,Mk10,11/05/2010 04:09:57.630000,GPS,,-47.89073563,73.89237213,,,,,,
"86372",86372,Mk10,11/05/2010 04:37:50.160000,GPS,,-47.87919617,73.90688324,,,,,,
"86372",86372,Mk10,11/05/2010 05:05:7.210000,GPS,,-47.86576462,73.92396545,,,,,,
"86372",86372,Mk10,11/05/2010 05:30:2.680000,GPS,,-47.85499191,73.94457245,,,,,,
"86372",86372,Mk10,11/05/2010 05:58:11.740000,GPS,,-47.84239578,73.95973969,,,,,,
"86372",86372,Mk10,11/05/2010 06:25:57.780000,GPS,,-47.82953644,73.97983551,,,,,,
"86372",86372,Mk10,11/05/2010 06:53:14.280000,GPS,,-47.81616211,73.99291992,,,,,,
"86372",86372,Mk10,11/05/2010 07:21:9.790000,GPS,,-47.80187607,74.00534058,,,,,,
"86372",86372,Mk10,11/05/2010 07:48:21.300000,GPS,,-47.78881454,74.01966095,,,,,,
"86372",86372,Mk10,11/05/2010 08:16:12.340000,GPS,,-47.77487183,74.03424835,,,,,,
"86372",86372,Mk10,11/05/2010 08:47:38.490000,GPS,,-47.75761795,74.04940033,,,,,,
"86372",86372,Mk10,11/05/2010 09:14:39.810000,GPS,,-47.74429321,74.06800842,,,,,,
"86372",86372,Mk10,11/05/2010 09:55:55.900000,GPS,,-47.72354507,74.09720612,,,,,,
"86372",86372,Mk10,11/05/2010 10:22:55.820000,GPS,,-47.71415710,74.11979675,,,,,,
"86372",86372,Mk10,11/05/2010 10:48:57.130000,GPS,,-47.70087051,74.15344238,,,,,,
"86372",86372,Mk10,11/05/2010 11:17:42.940000,GPS,,-47.69928360,74.17152405,,,,,,
"86372",86372,Mk10,11/05/2010 11:45:33.450000,GPS,,-47.69316483,74.19539642,,,,,,
"86372",86372,Mk10,11/05/2010 12:45:59.500000,GPS,,-47.68854141,74.25697327,,,,,,
"86372",86372,Mk10,11/05/2010 13:14:20.470000,GPS,,-47.68108368,74.28517151,,,,,,
"86372",86372,Mk10,11/05/2010 13:44:42.490000,GPS,,-47.68227768,74.31873322,,,,,,
"86372",86372,Mk10,11/05/2010 14:11:1.550000,GPS,,-47.67649460,74.35090637,,,,,,
"86372",86372,Mk10,11/05/2010 14:38:56.070000,GPS,,-47.67218399,74.38658142,,,,,,
"86372",86372,Mk10,11/05/2010 15:10:35.030000,GPS,,-47.66591644,74.41040802,,,,,,
"86372",86372,Mk10,11/05/2010 16:04:10.095000,GPS,,-47.66210556,74.48378754,,,,,,
"86372",86372,Mk10,11/05/2010 17:13:20.110000,GPS,,-47.66267776,74.56510162,,,,,,
"86372",86372,Mk10,11/05/2010 18:11:13.620000,GPS,,-47.64819336,74.63379669,,,,,,
"86372",86372,Mk10,11/05/2010 18:35:17.180000,GPS,,-47.64340973,74.66141510,,,,,,
"86372",86372,Mk10,11/05/2010 19:01:19.690000,GPS,,-47.64458847,74.68903351,,,,,,
"86372",86372,Mk10,11/05/2010 19:25:2.660000,GPS,,-47.64070511,74.70847321,,,,,,
"86372",86372,Mk10,11/05/2010 19:52:56.200000,GPS,,-47.63434982,74.73297882,,,,,,
"86372",86372,Mk10,11/05/2010 20:18:6.210000,GPS,,-47.62723923,74.75561523,,,,,,
"86372",86372,Mk10,11/05/2010 20:43:7.860000,GPS,,-47.61984634,74.77890778,,,,,,
"86372",86372,Mk10,11/05/2010 21:06:58.430000,GPS,,-47.61749649,74.79460907,,,,,,
"86372",86372,Mk10,11/05/2010 21:36:2.250000,GPS,,-47.61306763,74.80830383,,,,,,
"86372",86372,Mk10,11/05/2010 22:03:17.950000,GPS,,-47.61230087,74.83340454,,,,,,
"86372",86372,Mk10,11/05/2010 22:30:21.400000,GPS,,-47.60800552,74.84929657,,,,,,
"86372",86372,Mk10,11/05/2010 22:55:17.350000,GPS,,-47.60579300,74.87712097,,,,,,
"86372",86372,Mk10,11/05/2010 23:17:33.370000,GPS,,-47.61069107,74.90333557,,,,,,
"86372",86372,Mk10,11/05/2010 23:45:21.330000,GPS,,-47.62027740,74.92746735,,,,,,
"86372",86372,Mk10,11/06/2010 00:14:51.270000,GPS,,-47.63169861,74.95480347,,,,,,
"86372",86372,Mk10,11/06/2010 00:46:46.330000,GPS,,-47.64202118,74.98636627,,,,,,
"86372",86372,Mk10,11/06/2010 01:21:23.370000,GPS,,-47.65143967,75.02321625,,,,,,
"86372",86372,Mk10,11/06/2010 01:46:8.670000,GPS,,-47.65575790,75.05870819,,,,,,
"86372",86372,Mk10,11/06/2010 02:15:24.390000,GPS,,-47.66029358,75.07939911,,,,,,
"86372",86372,Mk10,11/06/2010 02:45:59.670000,GPS,,-47.65986633,75.11332703,,,,,,
"86372",86372,Mk10,11/06/2010 04:18:39.950000,GPS,,-47.65575409,75.20368958,,,,,,
"86372",86372,Mk10,11/06/2010 04:55:12.830000,GPS,,-47.64736557,75.24407959,,,,,,
"86372",86372,Mk10,11/06/2010 05:26:43.500000,GPS,,-47.64661026,75.25849915,,,,,,
"86372",86372,Mk10,11/06/2010 06:02:6.570000,GPS,,-47.64015579,75.28086853,,,,,,
"86372",86372,Mk10,11/06/2010 06:39:19.070000,GPS,,-47.63102341,75.31027222,,,,,,
"86372",86372,Mk10,11/06/2010 07:40:7.100000,GPS,,-47.62076187,75.35516357,,,,,,
"86372",86372,Mk10,11/06/2010 08:10:19.540000,GPS,,-47.61506271,75.37716675,,,,,,
"86372",86372,Mk10,11/06/2010 11:26:3.180000,GPS,,-47.57318497,75.50995636,,,,,,
"86372",86372,Mk10,11/06/2010 12:14:22.430000,GPS,,-47.57613754,75.52726746,,,,,,
"86372",86372,Mk10,11/06/2010 12:49:37.760000,GPS,,-47.57996750,75.55434418,,,,,,
"86372",86372,Mk10,11/06/2010 13:17:56.740000,GPS,,-47.58055496,75.58060455,,,,,,
"86372",86372,Mk10,11/06/2010 13:55:3.820000,GPS,,-47.58224869,75.60512543,,,,,,
"86372",86372,Mk10,11/06/2010 16:17:32.360000,GPS,,-47.55608368,75.71716309,,,,,,
"86372",86372,Mk10,11/06/2010 16:41:28.990000,GPS,,-47.56045914,75.73368835,,,,,,
"86372",86372,Mk10,11/06/2010 17:06:22.880000,GPS,,-47.55235291,75.76243591,,,,,,
"86372",86372,Mk10,11/06/2010 18:29:19.700000,GPS,,-47.52944183,75.82730103,,,,,,
"86372",86372,Mk10,11/06/2010 19:01:24.440000,GPS,,-47.52056885,75.85011292,,,,,,
"86372",86372,Mk10,11/06/2010 19:28:4.050000,GPS,,-47.51471329,75.87200165,,,,,,
"86372",86372,Mk10,11/06/2010 20:19:58.480000,GPS,,-47.50029755,75.91450500,,,,,,
"86372",86372,Mk10,11/06/2010 20:45:57.500000,GPS,,-47.49311447,75.93644714,,,,,,
"86372",86372,Mk10,11/06/2010 21:34:26.880000,GPS,,-47.47189331,75.97303772,,,,,,
"86372",86372,Mk10,11/06/2010 21:57:35.740000,GPS,,-47.46347427,75.99910736,,,,,,
"86372",86372,Mk10,11/07/2010 01:25:3.640000,GPS,,-47.45813751,76.15268707,,,,,,
"86372",86372,Mk10,11/07/2010 02:29:57.210000,GPS,,-47.46442032,76.22025299,,,,,,
"86372",86372,Mk10,11/07/2010 02:50:57.340000,GPS,,-47.46414185,76.23525238,,,,,,
"86372",86372,Mk10,11/07/2010 03:21:7.600000,GPS,,-47.47021484,76.25374603,,,,,,
"86372",86372,Mk10,11/07/2010 03:55:58.200000,GPS,,-47.47011948,76.28712463,,,,,,
"86372",86372,Mk10,11/07/2010 04:33:5.160000,GPS,,-47.46967316,76.32737732,,,,,,
"86372",86372,Mk10,11/07/2010 05:06:15.720000,GPS,,-47.46832275,76.36383820,,,,,,
"86372",86372,Mk10,11/07/2010 05:39:4.270000,GPS,,-47.46648407,76.40131378,,,,,,
"86372",86372,Mk10,11/07/2010 06:09:18.780000,GPS,,-47.46515656,76.43325043,,,,,,
"86372",86372,Mk10,11/07/2010 06:47:57.340000,GPS,,-47.46061325,76.48239136,,,,,,
"86372",86372,Mk10,11/07/2010 07:23:11.360000,GPS,,-47.45912552,76.52755737,,,,,,
"86372",86372,Mk10,11/07/2010 07:54:3.850000,GPS,,-47.45240784,76.56733704,,,,,,
"86372",86372,Mk10,11/07/2010 08:25:57.400000,GPS,,-47.44792175,76.60525513,,,,,,
"86372",86372,Mk10,11/07/2010 08:57:29.830000,GPS,,-47.44609070,76.64406586,,,,,,
"86372",86372,Mk10,11/07/2010 09:32:11.390000,GPS,,-47.44576645,76.68170166,,,,,,
"86372",86372,Mk10,11/07/2010 10:36:36.390000,GPS,,-47.45156479,76.75144958,,,,,,
"86372",86372,Mk10,11/07/2010 11:06:41.900000,GPS,,-47.45217133,76.78412628,,,,,,
"86372",86372,Mk10,11/07/2010 12:16:13.450000,GPS,,-47.45530701,76.85404205,,,,,,
"86372",86372,Mk10,11/07/2010 13:13:32.440000,GPS,,-47.46085358,76.91159058,,,,,,
"86372",86372,Mk10,11/07/2010 13:45:12.510000,GPS,,-47.46435547,76.94441223,,,,,,
"86372",86372,Mk10,11/07/2010 15:18:3.530000,GPS,,-47.47175217,77.03703308,,,,,,
"86372",86372,Mk10,11/07/2010 15:45:12.040000,GPS,,-47.47079468,77.06341553,,,,,,
"86372",86372,Mk10,11/07/2010 16:10:9.080000,GPS,,-47.46915436,77.09019470,,,,,,
"86372",86372,Mk10,11/07/2010 17:01:1.120000,GPS,,-47.48035431,77.13176727,,,,,,
"86372",86372,Mk10,11/07/2010 17:25:46.110000,GPS,,-47.48348236,77.15650940,,,,,,
"86372",86372,Mk10,11/07/2010 17:48:58.090000,GPS,,-47.48925018,77.17919159,,,,,,
"86372",86372,Mk10,11/07/2010 19:02:8.640000,GPS,,-47.50519943,77.26145935,,,,,,
"86372",86372,Mk10,11/07/2010 19:26:2.670000,GPS,,-47.51156235,77.28763580,,,,,,
"86372",86372,Mk10,11/07/2010 19:49:57.680000,GPS,,-47.51674652,77.31266022,,,,,,
"86372",86372,Mk10,11/07/2010 20:37:24.200000,GPS,,-47.52757263,77.35573578,,,,,,
"86372",86372,Mk10,11/07/2010 21:02:28.150000,GPS,,-47.53068161,77.38689423,,,,,,
"86372",86372,Mk10,11/07/2010 21:23:25.190000,GPS,,-47.53282928,77.39842987,,,,,,
"86372",86372,Mk10,11/07/2010 21:48:14.200000,GPS,,-47.53400803,77.42181396,,,,,,
"86372",86372,Mk10,11/07/2010 22:12:0.800000,GPS,,-47.53780365,77.44557190,,,,,,
"86372",86372,Mk10,11/07/2010 22:35:57.770000,GPS,,-47.54204559,77.46730042,,,,,,
"86372",86372,Mk10,11/08/2010 00:58:23.290000,GPS,,-47.56291580,77.60042572,,,,,,
"86372",86372,Mk10,11/08/2010 01:28:31.950000,GPS,,-47.56847382,77.63024139,,,,,,
"86372",86372,Mk10,11/08/2010 01:56:2.440000,GPS,,-47.56909943,77.65473175,,,,,,
"86372",86372,Mk10,11/08/2010 02:25:41.840000,GPS,,-47.56966019,77.67797089,,,,,,
"86372",86372,Mk10,11/08/2010 02:54:15.260000,GPS,,-47.57300568,77.70060730,,,,,,
"86372",86372,Mk10,11/08/2010 03:22:42.770000,GPS,,-47.58512115,77.73267365,,,,,,
"86372",86372,Mk10,11/08/2010 03:50:50.410000,GPS,,-47.58274078,77.75061798,,,,,,
"86372",86372,Mk10,11/08/2010 04:21:26.890000,GPS,,-47.58671188,77.77504730,,,,,,
"86372",86372,Mk10,11/08/2010 04:52:12.390000,GPS,,-47.58769608,77.80233765,,,,,,
"86372",86372,Mk10,11/08/2010 05:20:8.430000,GPS,,-47.58446503,77.82314301,,,,,,
"86372",86372,Mk10,11/08/2010 05:54:6.860000,GPS,,-47.58709717,77.84443665,,,,,,
"86372",86372,Mk10,11/08/2010 06:28:52.890000,GPS,,-47.58800888,77.86718750,,,,,,
"86372",86372,Mk10,11/08/2010 07:04:43.800000,GPS,,-47.58659744,77.89677429,,,,,,
"86372",86372,Mk10,11/08/2010 07:34:57.010000,GPS,,-47.59072113,77.92233276,,,,,,
"86372",86372,Mk10,11/08/2010 08:07:59.050000,GPS,,-47.58694077,77.94690704,,,,,,
"86372",86372,Mk10,11/08/2010 08:38:11.020000,GPS,,-47.58616257,77.97187042,,,,,,
"86372",86372,Mk10,11/08/2010 09:08:34.100000,GPS,,-47.58862686,77.99981689,,,,,,
